driver_id,customer_id,booking_date,booking_from_long,booking_from_lat,booking_to_long,booking_to_lat,booking_status,original_rate_cost,amount_cust_discount,is_rush_hour_price
540218608,546672169,8/23/2016 0:30:55,106.7855249,-6.18388017,106.817075,-6.210372,completed,24000,12000,0
540191093,544094296,8/23/2016 3:38:03,106.8206031,-6.401441942,106.8196851,-6.358365546,completed,17000,9000,0
540219585,546568102,8/23/2016 10:16:30,106.8657893,-6.216074409,106.849547,-6.208077,cancelled,15000,7000,1
540225340,542623921,8/23/2016 8:02:53,107.0857449,-6.2810312,107.1315901,-6.3306537,completed,40000,16000,0
540304357,544982094,8/23/2016 7:18:06,106.8257151,-6.221109955,106.814473,-6.219732,completed,15000,11000,0
540338847,542619573,8/23/2016 1:38:54,106.836223,-6.243856971,106.7991877,-6.202507057,completed,17000,7000,0
540301507,554062977,8/23/2016 11:18:01,106.8772481,-6.2595539,106.883408,-6.259423,completed,15000,7000,1
540187507,551707067,8/23/2016 6:23:15,106.7837331,-6.265726825,106.8332326,-6.1818355,cancelled,36000,14000,0
540303479,543835063,8/23/2016 2:03:09,106.7347604,-6.227185677,106.797026,-6.207372,completed,26000,10000,0
540449714,543448963,8/23/2016 0:24:31,106.9138336,-6.3456268,106.8649581,-6.3722352,completed,23000,9000,0
540438898,548238907,8/22/2016 21:04:34,106.8445036,-6.1754883,106.783175,-6.188231,cancelled,27000,10000,0
540198139,546418298,8/23/2016 10:05:25,106.8379342,-6.171999991,106.8227264,-6.151342959,completed,17000,7000,1
540192976,544293833,8/23/2016 8:35:09,106.972504,-6.259037986,106.968773,-6.272607874,completed,15000,10000,0
540334522,545303398,8/22/2016 22:58:05,106.851743,-6.256335,106.886801,-6.275851,completed,18000,7000,0
540222007,543576774,8/23/2016 3:45:07,106.8115916,-6.236800566,106.838155,-6.189073,completed,24000,10000,0
540216418,542999358,8/23/2016 11:49:06,106.81363,-6.291651,106.734878,-6.257093,completed,47000,26000,1
540237142,550268933,8/23/2016 5:10:28,106.8179591,-6.206020837,106.8099103,-6.224618,completed,15000,9000,0
540258240,543143550,8/23/2016 8:17:32,106.8696061,-6.350938159,106.8731855,-6.372077108,completed,15000,11000,0
540183989,551266985,8/23/2016 9:57:45,106.8006985,-6.244441224,106.813835,-6.1850016,cancelled,29000,12000,1
540301607,543685876,8/22/2016 23:13:34,106.879946,-6.36319,106.833208,-6.360036,completed,22000,12000,0
540262586,547534350,8/23/2016 8:12:44,106.984009,-6.24700386,106.9293962,-6.282554857,cancelled,22000,9000,0
540440315,548841036,8/23/2016 7:54:49,106.781514,-6.2839129,106.874016,-6.338070098,completed,40000,22000,0
540178521,543973006,8/22/2016 23:42:38,106.8387403,-6.1752133,106.8102875,-6.2057953,completed,19000,7000,0
15526570,545264737,8/23/2016 1:06:44,106.8224867,-6.217568946,106.8173731,-6.213598947,completed,15000,9000,0
540433555,552042389,8/23/2016 5:36:18,106.819666,-6.301118,106.8309682,-6.302289,completed,15000,8000,0
540293274,545547734,8/23/2016 6:46:31,106.8403609,-6.35581179,106.830789,-6.363204,completed,15000,9000,0
540257009,542628260,8/23/2016 0:21:30,106.8068494,-6.581918773,106.7895224,-6.596108527,completed,15000,9000,0
540233184,545654574,8/22/2016 22:30:37,106.9255428,-6.2233206,106.8833273,-6.1954381,completed,21000,8000,0
540192415,546259058,8/23/2016 9:57:26,106.8385236,-6.3082001,106.78095,-6.299057,completed,28000,16000,1
540290753,553399336,8/23/2016 8:18:49,106.8542119,-6.224901582,106.915002,-6.232381,completed,22000,11000,0
540184227,553433919,8/23/2016 11:27:13,106.817694,-6.216739,106.8213902,-6.1950243,completed,15000,7000,1
540182046,546218531,8/23/2016 10:24:01,106.7971851,-6.276853036,106.7411239,-6.297062907,completed,40000,17000,1
540292716,545314906,8/23/2016 8:39:26,106.747416,-6.310020965,106.7475974,-6.2781606,completed,15000,9000,0
540252529,551091356,8/23/2016 3:53:17,106.8597671,-6.291856798,106.8519437,-6.2560635,completed,16000,6000,0
540215708,552109302,8/23/2016 5:01:40,106.7976139,-6.308209442,106.835725,-6.2547297,completed,27000,10000,0
540470734,552252850,8/22/2016 23:11:19,107.1378022,-6.3506208,107.1419976,-6.3257933,completed,27000,15000,0
540414251,551992135,8/23/2016 10:00:22,106.82938,-6.14051678,106.837073,-6.145871,completed,15000,9000,1
540207650,546553918,8/23/2016 9:45:39,106.6181646,-6.2575042,106.5818014,-6.1581555,cancelled,60000,26000,1
540228246,549156091,8/23/2016 12:02:53,106.8316441,-6.209949895,106.803498,-6.173362987,cancelled,20000,11000,0
540276903,542597007,8/23/2016 10:22:47,106.822952,-6.2345995,106.807479,-6.224185,completed,15000,7000,1
540299020,542914491,8/23/2016 14:05:13,106.8225108,-6.297616107,106.8922211,-6.22049368,completed,47000,26000,0
540184127,550629820,8/23/2016 11:45:30,106.7998257,-6.331298884,106.7981713,-6.152023,cancelled,88000,38000,1
540260854,553586642,8/23/2016 13:28:50,106.788542,-6.174185983,106.851804,-6.257178,completed,39000,15000,0
540431485,544643317,8/23/2016 12:56:01,106.797821,-6.190489,106.8302179,-6.2152085,completed,17000,7000,0
540286482,547427702,8/23/2016 8:46:23,106.86746,-6.282250255,106.8353916,-6.2541925,completed,18000,7000,0
540202988,549667366,8/23/2016 1:05:05,106.8447876,-6.233111013,106.8215022,-6.2337629,completed,15000,8000,0
540424761,543754123,8/23/2016 7:48:52,106.8254529,-6.2098789,106.841975,-6.233991909,completed,18000,7000,0
540269546,551606747,8/23/2016 8:25:02,106.8134131,-6.144881347,106.8451356,-6.136704881,completed,15000,6000,0
540259102,543162593,8/23/2016 4:48:29,106.9546599,-6.251956456,106.9454094,-6.2483171,completed,15000,11000,0
540296696,543843328,8/23/2016 1:45:02,106.830309,-6.175194309,106.793434,-6.16439095,cancelled,15000,6000,0
540187122,553416547,8/23/2016 0:24:26,106.8924471,-6.189926656,106.9092035,-6.1829129,completed,15000,10000,0
540211799,543136333,8/23/2016 3:18:18,106.8031969,-6.175357308,106.814182,-6.202662,completed,15000,6000,0
540181151,542558964,8/23/2016 0:07:18,106.7970258,-6.207362746,106.8773711,-6.233360984,completed,32000,12000,0
540332763,547282373,8/23/2016 10:19:02,106.9396339,-6.2199924,106.878629,-6.21351,completed,27000,11000,1
540264678,545597550,8/23/2016 10:08:52,106.792858,-6.127447869,106.7147846,-6.223490724,completed,70000,40000,1
540220952,551161026,8/23/2016 1:41:47,106.7527711,-6.162649259,106.801254,-6.2267021,cancelled,35000,14000,0
540267853,543509581,8/23/2016 1:08:44,106.7971499,-6.2074887,106.8419247,-6.2243236,cancelled,19000,10000,0
540294642,543446921,8/23/2016 8:47:45,106.7974939,-6.244124268,106.8909119,-6.211875083,cancelled,38000,15000,0
540281087,545818693,8/23/2016 7:37:03,106.7327728,-6.138467992,106.7865704,-6.1682435,completed,27000,15000,0
540204433,543056610,8/23/2016 0:29:47,106.8654151,-6.16228292,106.8135368,-6.138891018,completed,21000,11000,0
540227953,543234142,8/23/2016 10:21:27,106.7577791,-6.268717278,106.7649998,-6.2635567,completed,15000,7000,1
540249809,553904704,8/23/2016 1:44:05,106.786265,-6.234484,106.781992,-6.252077,completed,15000,11000,0
540425977,543072508,8/23/2016 4:02:27,106.8832612,-6.2024309,106.849547,-6.208077,cancelled,15000,6000,0
540441403,551436710,8/23/2016 9:50:56,106.6013751,-6.253896154,106.5966259,-6.254459065,completed,15000,7000,1
540189100,549733237,8/23/2016 10:22:54,106.7463282,-6.3110846,106.7391,-6.23508,completed,38000,21000,1
540453099,550991590,8/23/2016 11:10:55,106.5464388,-6.27612185,106.5831413,-6.2370257,completed,26000,11000,1
540172084,550927585,8/23/2016 0:26:26,106.8285351,-6.175175976,106.796614,-6.160462,cancelled,20000,8000,0
540275839,549798557,8/23/2016 1:22:15,106.8543933,-6.229030811,106.8410713,-6.2407405,completed,15000,9000,0
540254835,543021292,8/23/2016 7:17:32,106.87367,-6.31511,106.892903,-6.34765,completed,19000,8000,0
540259519,542793083,8/23/2016 2:06:00,106.7961518,-6.145313701,106.8037532,-6.136610208,completed,15000,9000,0
540226488,543082267,8/23/2016 0:46:18,106.7262068,-6.3612532,106.676184,-6.315046,completed,25000,13000,0
540264847,546700888,8/23/2016 11:53:08,106.7953917,-6.286840596,106.8050212,-6.276365468,completed,15000,7000,1
540170764,549237212,8/23/2016 10:05:05,106.8490111,-6.298152977,106.8317848,-6.3095772,completed,18000,8000,1
540226337,543516169,8/23/2016 12:58:11,106.876665,-6.179587923,106.883227,-6.189278012,completed,15000,12000,0
540177132,552947666,8/23/2016 0:42:35,106.7899461,-6.25004108,106.8035242,-6.240429101,completed,15000,11000,0
540244881,542694711,8/22/2016 23:55:45,106.8092285,-6.146673765,106.817,-6.2181508,completed,26000,14000,0
540254419,542589454,8/23/2016 12:56:14,106.9114199,-6.2839994,106.9311551,-6.226163,completed,28000,15000,0
540451078,543793885,8/23/2016 9:26:26,106.872,-6.2493798,106.836964,-6.187751,completed,37000,16000,1
540417673,551343660,8/22/2016 18:39:43,106.8493537,-6.19672637,106.8693442,-6.1610272,cancelled,18000,7000,0
540188258,550379832,8/23/2016 4:00:28,106.6321481,-6.170101991,106.6133498,-6.18286986,completed,15000,9000,0
540241957,544448951,8/23/2016 6:25:03,106.9993123,-6.236426279,107.0108284,-6.2615069,completed,15000,9000,0
540286392,551100536,8/23/2016 3:08:26,106.8209231,-6.1513906,106.8175283,-6.2059512,completed,19000,7000,0
540456190,553563920,8/23/2016 8:36:35,106.7741473,-6.290002555,106.755645,-6.306396,cancelled,15000,9000,0
540443696,546925452,8/22/2016 23:34:14,106.8629448,-6.302716185,106.774154,-6.289886,completed,27000,11000,0
540247457,543039597,8/23/2016 1:41:37,106.843365,-6.218696845,106.8469099,-6.194783127,completed,15000,9000,0
540335223,542551545,8/23/2016 6:15:31,106.8097301,-6.1700665,106.8255522,-6.202367,completed,15000,9000,0
540290481,545663078,8/22/2016 23:42:15,106.832428,-6.4451677,106.8172781,-6.4051889,completed,16000,6000,0
540299763,542806851,8/23/2016 12:03:02,106.8310701,-6.209706913,106.851064,-6.220044055,completed,15000,9000,0
540184400,554423300,8/23/2016 8:14:28,106.7992806,-6.258371431,106.7094443,-6.2001333,cancelled,45000,18000,0
540462156,544301596,8/23/2016 13:58:31,106.7671604,-6.2612666,106.7179979,-6.3216314,completed,31000,16000,0
540282487,543204363,8/23/2016 13:52:47,106.7618554,-6.1929189,106.8327633,-6.1861007,completed,24000,10000,0
540200484,542880004,8/23/2016 11:16:04,106.8468599,-6.226056796,106.814454,-6.219743,completed,15000,8000,1
540423012,546344904,8/22/2016 23:32:49,106.8888881,-6.395711449,106.9595841,-6.395541855,completed,32000,12000,0
540212550,552585953,8/23/2016 14:37:37,107.0204834,-6.267553493,106.9928939,-6.2497457,completed,15000,7000,0
540334266,550598555,8/23/2016 15:04:33,106.8252122,-6.234543843,106.8207419,-6.260118138,cancelled,15000,9000,0
540430183,542567316,8/22/2016 23:31:17,106.7713299,-6.266806296,106.8445331,-6.197545996,completed,36000,19000,0
540299756,542587233,8/23/2016 2:53:41,106.8446029,-6.2840999,106.8213665,-6.2760735,completed,15000,10000,0
540276320,549644206,8/23/2016 12:20:23,106.7911531,-6.22137293,106.7847681,-6.206694125,completed,15000,10000,0
540322730,550099265,8/23/2016 1:24:52,106.8066533,-6.346076144,106.846202,-6.17487,completed,57000,23000,0
540441285,544829673,8/23/2016 6:12:24,106.8296117,-6.243111741,106.829953,-6.212498035,completed,15000,8000,0
540253721,543081142,8/23/2016 3:33:56,106.7446812,-6.1988825,106.8738111,-6.16604,cancelled,44000,17000,0
540227798,543315194,8/23/2016 12:50:23,106.9820627,-6.238147396,107.0223609,-6.261715865,completed,18000,7000,0
540289886,554170941,8/23/2016 9:21:26,106.7869303,-6.200589501,106.7851064,-6.151120284,completed,30000,17000,1
540176487,553159108,8/22/2016 21:12:16,106.823779,-6.292593,106.860002,-6.193732,completed,37000,15000,0
540302894,548060959,8/23/2016 6:11:57,106.8059811,-6.360286853,106.8421051,-6.2857365,completed,28000,11000,0
540224237,542881287,8/23/2016 9:07:52,106.8063257,-6.268141385,106.7654341,-6.237665791,cancelled,34000,19000,1
540331999,548063088,8/23/2016 11:16:21,106.8369331,-6.176765961,106.9694349,-6.22857986,cancelled,70000,40000,1
540263743,554105535,8/23/2016 12:32:42,106.8455151,-6.231350884,106.8582134,-6.3238539,completed,35000,14000,0
540229132,542731227,8/23/2016 0:55:07,106.8543933,-6.2290308,106.8338544,-6.2278922,completed,15000,10000,0
540192014,546073959,8/23/2016 7:25:06,106.808048,-6.568920023,106.855014,-6.479002,completed,38000,15000,0
540450590,545905647,8/23/2016 8:59:43,106.7981973,-6.194999117,106.7022664,-6.1470045,completed,40000,22000,0
540454720,544867585,8/23/2016 11:32:01,106.8644861,-6.156469125,106.8686186,-6.2206429,completed,36000,20000,1
540430546,549090539,8/23/2016 0:03:55,106.7530279,-6.268728942,106.8288838,-6.231739839,completed,31000,16000,0
540193342,549998278,8/22/2016 22:33:53,106.9590229,-6.1864991,106.907386,-6.200214855,completed,24000,9000,0
540267553,550275231,8/23/2016 2:28:27,106.8082073,-6.208682987,106.8138077,-6.1994249,completed,15000,11000,0
540434697,549965206,8/23/2016 9:52:42,106.9070125,-6.179449926,106.9282891,-6.210487855,completed,25000,10000,1
540197291,542923101,8/23/2016 15:18:18,106.8266049,-6.251865137,106.7930568,-6.317772184,completed,32000,13000,0
540179686,545106080,8/23/2016 11:29:45,106.8268486,-6.223824357,106.8242214,-6.212805344,cancelled,15000,7000,1
540251268,543147369,8/23/2016 13:15:22,106.792447,-6.178688937,106.7845559,-6.16936799,completed,15000,10000,0
540258252,552497116,8/23/2016 10:17:15,106.8110337,-6.207896042,106.8016144,-6.1937584,cancelled,15000,7000,1
540266251,547285404,8/23/2016 1:46:22,106.6773101,-6.218148561,106.692962,-6.305573,cancelled,38000,15000,0
540280393,542966947,8/23/2016 14:34:15,106.8090579,-6.208196021,106.7246002,-6.2689999,completed,45000,18000,0
540303100,544566263,8/23/2016 11:28:00,106.6182086,-6.2541748,106.664928,-6.276527,completed,41000,17000,1
540236431,544474391,8/23/2016 10:17:36,106.8340712,-6.1812299,106.841441,-6.177253,completed,15000,9000,1
540449254,552885616,8/23/2016 0:30:04,106.7743618,-6.147498136,106.6721129,-6.1659998,completed,32000,17000,0
540266849,543514325,8/22/2016 22:52:50,106.8318319,-6.2494092,106.825453,-6.209879,completed,17000,7000,0
540400417,543109991,8/22/2016 22:58:24,106.8676846,-6.201344459,106.849547,-6.208077,completed,15000,9000,0
540269862,545463179,8/23/2016 1:23:15,106.81834,-6.597700869,106.8383392,-6.6429158,completed,18000,7000,0
540304713,552161808,8/22/2016 18:30:26,106.9244341,-6.380949943,106.8876386,-6.370005903,completed,16000,6000,0
540420462,544082678,8/23/2016 1:37:52,106.8574402,-6.157982164,106.8267928,-6.2237662,completed,30000,12000,0
540241516,543999846,8/23/2016 9:18:05,106.891898,-6.120365,106.888411,-6.159046,completed,23000,12000,1
540246589,550765188,8/23/2016 6:19:16,106.7060269,-6.193767838,106.63547,-6.170049991,completed,27000,11000,0
540433043,547828781,8/23/2016 10:30:45,106.867266,-6.240923,106.8213902,-6.1950243,completed,37000,16000,1
540305649,552367046,8/23/2016 1:38:40,106.86131,-6.676072314,106.851763,-6.6817255,cancelled,15000,11000,0
524920088,545835763,8/23/2016 3:19:16,106.744756,-6.239110939,106.7347954,-6.223034,completed,15000,10000,0
540190420,549183048,8/23/2016 5:42:08,106.855979,-6.195173,106.845894,-6.1987656,completed,15000,9000,0
540229890,542863711,8/23/2016 3:05:39,106.794068,-6.287636086,106.8333141,-6.361460093,completed,39000,21000,0
540442482,543088390,8/23/2016 7:33:19,106.8230761,-6.324195011,106.8140522,-6.3016247,completed,15000,8000,0
540289940,546294300,8/23/2016 5:40:04,106.770992,-6.32860037,106.766688,-6.269365,completed,21000,11000,0
540273790,548325413,8/23/2016 11:55:24,106.900994,-6.1579091,106.8645357,-6.1794554,completed,23000,9000,1
540305092,554012606,8/23/2016 0:54:50,106.7906821,-6.371709583,106.7944645,-6.3110883,completed,20000,8000,0
540279378,554409810,8/23/2016 9:39:39,106.9926806,-6.214816181,107.000973,-6.226233,cancelled,15000,7000,1
540295041,548811165,8/23/2016 0:46:57,106.854397,-6.225079,106.816906,-6.224343,completed,16000,6000,0
540251490,544689513,8/23/2016 10:08:28,106.5605408,-6.193239861,106.6044861,-6.189940989,cancelled,22000,12000,1
540288574,548804169,8/23/2016 11:26:00,106.861245,-6.2983293,106.8354632,-6.280737573,completed,24000,10000,1
540220970,543210269,8/23/2016 12:18:36,106.8176939,-6.216739018,106.677766,-6.2233125,cancelled,52000,21000,0
540181562,544343207,8/22/2016 22:30:56,106.7722962,-6.285514553,106.781663,-6.256979,completed,15000,7000,0
540274581,554213915,8/22/2016 20:47:40,106.84468,-6.174887978,106.9191002,-6.1132447,completed,36000,14000,0
540443871,553718694,8/22/2016 22:52:34,106.8605291,-6.309192184,106.8613398,-6.276810045,completed,15000,8000,0
540190310,545279190,8/22/2016 23:30:12,106.9627639,-6.230475983,106.8263156,-6.2453901,completed,45000,24000,0
540248329,547048442,8/23/2016 13:31:06,106.8299821,-6.217214977,106.7673599,-6.208618325,completed,27000,14000,0
540258340,549190917,8/23/2016 12:23:11,106.810017,-6.241852,106.8099103,-6.224618,completed,15000,10000,0
540255656,546276452,8/23/2016 2:21:30,106.8458679,-6.136635876,106.834813,-6.148211,completed,15000,9000,0
540453740,554035284,8/22/2016 18:22:42,106.6217773,-6.25495332,106.5767907,-6.165630964,cancelled,47000,18000,0
540268284,544781767,8/23/2016 9:32:24,106.8180805,-6.1953711,106.8606297,-6.2052808,completed,21000,9000,1
540222000,551347952,8/23/2016 16:13:28,106.952485,-6.286984,106.925339,-6.203601,cancelled,37000,19000,0
540183501,549821805,8/23/2016 4:09:04,106.7004532,-6.245069469,106.7444736,-6.2767416,completed,21000,8000,0
540299225,551861356,8/23/2016 12:49:53,106.8699038,-6.22712735,106.845894,-6.1987656,completed,20000,8000,0
540204186,543669038,8/23/2016 5:27:31,106.868035,-6.211364123,106.8143561,-6.2675558,completed,36000,14000,0
540196030,543502735,8/23/2016 0:44:51,106.8446029,-6.28409986,106.8210886,-6.2744655,cancelled,15000,8000,0
540288048,550391197,8/23/2016 10:07:44,106.8062231,-6.602121165,106.781244,-6.601303,completed,25000,11000,1
540439678,547671983,8/23/2016 9:59:47,106.8216418,-6.231898154,106.8586425,-6.2421172,cancelled,16000,8000,1
540177768,551232752,8/23/2016 13:55:07,106.820241,-6.19516711,106.795623,-6.193197862,completed,15000,9000,0
540297799,550046067,8/23/2016 0:07:30,106.94576,-6.247895064,106.992578,-6.241042,completed,17000,7000,0
540179397,549914922,8/23/2016 8:53:03,106.8407586,-6.138745342,106.7839635,-6.1364833,cancelled,21000,11000,0
540414205,544324378,8/23/2016 7:47:00,106.7881893,-6.194690798,106.8307865,-6.1829502,completed,19000,7000,0
540242899,544639114,8/22/2016 23:26:49,106.754144,-6.343349051,106.7045661,-6.260268113,cancelled,36000,14000,0
540411658,544918392,8/23/2016 2:26:03,106.8146791,-6.137585937,106.893907,-6.120542,completed,29000,16000,0
540439588,544973494,8/23/2016 14:10:49,106.8118346,-6.406272779,106.8535551,-6.391195046,cancelled,18000,7000,0
533544086,543993141,8/23/2016 12:50:39,106.8410714,-6.240731061,106.844389,-6.227807277,completed,15000,10000,0
540191281,547697194,8/23/2016 1:51:22,106.848013,-6.295420966,106.873728,-6.211306,completed,34000,13000,0
540297292,542812333,8/23/2016 9:51:28,106.886567,-6.149489,106.817833,-6.208928,completed,52000,29000,1
540194183,554420156,8/23/2016 8:14:46,106.8835794,-6.1901329,106.906402,-6.1601972,completed,15000,6000,0
540334347,550308437,8/23/2016 0:54:06,106.7568645,-6.259759865,106.786024,-6.237012,completed,15000,6000,0
540232509,544193488,8/23/2016 7:57:10,106.8417647,-6.1559608,106.8407321,-6.1485602,completed,15000,11000,0
540225899,552743325,8/23/2016 1:37:06,106.8647741,-6.224951243,106.8283001,-6.2172308,completed,15000,6000,0
540258573,543777992,8/23/2016 8:56:34,106.780372,-6.351451982,106.7354601,-6.346157117,completed,24000,10000,0
540268903,549100621,8/23/2016 4:02:25,106.8143348,-6.206593465,106.7713571,-6.210178545,completed,19000,7000,0
540274019,533412590,8/23/2016 14:55:54,106.7757626,-6.282353566,106.7829523,-6.329214851,completed,19000,8000,0
540301412,549816079,8/23/2016 11:07:57,106.9134773,-6.155073085,106.949287,-6.204936,completed,34000,14000,1
540260331,543482128,8/23/2016 6:14:30,106.8763186,-6.3145844,106.7845298,-6.265286,cancelled,39000,15000,0
540189154,545011630,8/23/2016 2:24:20,106.8605855,-6.138921353,106.8058812,-6.135715149,cancelled,28000,15000,0
540273396,543782652,8/23/2016 12:07:09,106.8224518,-6.2081627,106.8302179,-6.2152085,completed,15000,11000,0
540194505,552007792,8/22/2016 23:16:33,106.8242851,-6.403944161,106.8175773,-6.403873859,completed,15000,12000,0
540256052,543007102,8/23/2016 0:07:54,106.8784295,-6.249234201,106.8419619,-6.251856138,cancelled,15000,6000,0
540239201,544883960,8/23/2016 13:40:14,106.8190531,-6.160622223,106.822078,-6.142206541,completed,15000,10000,0
540274368,543849386,8/23/2016 5:25:57,106.8353344,-6.1397153,106.8424241,-6.1370064,completed,15000,11000,0
540197768,543962839,8/23/2016 9:44:17,106.8368647,-6.1985356,106.859465,-6.224797,completed,26000,11000,1
540307696,545078314,8/23/2016 12:30:15,106.821326,-6.242046552,106.792666,-6.178315,completed,28000,11000,0
540324350,543384405,8/23/2016 10:47:00,106.7127176,-6.296992591,106.734222,-6.352413,completed,30000,13000,1
540454791,554271096,8/22/2016 23:03:32,106.796247,-6.426201704,106.8258754,-6.4022099,completed,15000,6000,0
540176100,545827580,8/23/2016 11:46:22,106.79722,-6.227186344,106.825531,-6.202726,cancelled,22000,9000,1
540234307,551420152,8/23/2016 10:56:11,106.7442889,-6.119510159,106.758424,-6.1259181,completed,15000,7000,1
540242887,547366270,8/23/2016 0:20:52,106.8282075,-6.287715402,106.8416495,-6.3145019,completed,15000,6000,0
540275413,553758985,8/23/2016 15:11:24,106.7059826,-6.154552402,106.6801791,-6.1348943,completed,16000,6000,0
540290829,542882329,8/23/2016 10:35:01,106.7931283,-6.175338642,106.7698171,-6.2358225,completed,35000,15000,1
540415042,554342684,8/23/2016 4:19:37,107.0256158,-6.3798244,106.9757545,-6.3993412,completed,19000,7000,0
540222575,545590268,8/23/2016 10:40:56,106.858383,-6.226217779,106.8840913,-6.210714505,completed,25000,13000,1
540181967,543328608,8/23/2016 1:13:24,106.7689669,-6.204096627,106.8024181,-6.205884179,cancelled,15000,7000,0
540415508,548658608,8/23/2016 9:50:26,106.938228,-6.245248111,106.9379176,-6.200616166,completed,27000,11000,1
540227984,542769695,8/23/2016 11:39:19,106.816209,-6.153164357,106.8454638,-6.224664939,completed,41000,18000,1
540227946,549223482,8/23/2016 12:51:00,106.8369321,-6.169035988,106.8108201,-6.1858087,completed,16000,6000,0
540177913,543545314,8/23/2016 6:05:55,106.7684378,-6.169752991,106.7748596,-6.1691846,completed,15000,11000,0
540234772,545697077,8/23/2016 7:29:01,106.8709358,-6.269662768,106.866328,-6.262507,completed,15000,11000,0
540435781,553305092,8/23/2016 0:07:05,106.7076302,-6.303491323,106.7450101,-6.287590097,completed,19000,7000,0
540265824,546360032,8/23/2016 1:39:03,106.8268279,-6.149932572,106.8668501,-6.116473523,completed,21000,8000,0
540274246,543215173,8/23/2016 0:46:45,106.791749,-6.187918,106.802124,-6.226043,completed,22000,9000,0
540236490,542946506,8/23/2016 2:14:46,106.8301903,-6.167784315,106.8364955,-6.1803239,completed,15000,7000,0
540292449,544584314,8/23/2016 10:48:41,106.9133923,-6.1715443,106.9028688,-6.182052,completed,15000,9000,1
540434472,547663729,8/23/2016 13:14:24,106.8754475,-6.3447455,106.8731225,-6.2136831,cancelled,43000,17000,0
540302592,542976917,8/23/2016 1:17:39,106.8459705,-6.226514081,106.8170871,-6.173453987,completed,25000,10000,0
540209908,554423223,8/23/2016 8:03:50,106.8826091,-6.279994394,106.8333997,-6.356862,cancelled,38000,15000,0
540199632,542852763,8/23/2016 0:02:05,106.844571,-6.2841169,106.813796,-6.249542,completed,19000,10000,0
540197056,544957797,8/23/2016 10:51:50,106.7741275,-6.168331652,106.7840392,-6.1560869,completed,16000,7000,1
540212314,551301789,8/23/2016 1:15:45,106.8663536,-6.273224088,106.8628746,-6.204831,completed,23000,9000,0
540459874,543605976,8/23/2016 0:15:25,106.9272387,-6.205422209,106.83218,-6.188941,cancelled,40000,16000,0
540300362,544726111,8/23/2016 9:53:27,106.8727221,-6.325738557,106.8259468,-6.370112862,cancelled,42000,18000,1
540280426,123776,8/23/2016 3:02:30,106.7233083,-6.209054294,106.8218485,-6.2102513,completed,40000,22000,0
540205275,547336035,8/23/2016 3:37:08,106.6967297,-6.220291699,106.828524,-6.192132906,completed,48000,26000,0
540249632,25843221,8/23/2016 8:11:14,106.7996081,-6.2313649,106.782041,-6.306403,completed,31000,12000,0
540262805,542961574,8/23/2016 0:27:29,106.8589078,-6.18179155,106.8132096,-6.170659659,completed,19000,7000,0
540222808,551699588,8/23/2016 8:19:59,106.8624818,-6.314436775,106.903862,-6.3444493,completed,19000,7000,0
540212817,542935711,8/22/2016 18:06:04,106.7792599,-6.291647513,106.767954,-6.325882848,completed,15000,7000,0
540408999,548031808,8/22/2016 23:04:48,106.7262698,-6.352883152,106.7573432,-6.311330949,completed,21000,8000,0
540437231,548657387,8/23/2016 10:46:46,106.8597889,-6.225062899,106.9724031,-6.270863875,cancelled,62000,26000,1
540403070,552556474,8/23/2016 1:46:45,106.7282391,-6.2652753,106.763949,-6.238011,cancelled,23000,9000,0
540274190,544751947,8/23/2016 0:08:13,106.7998824,-6.182808528,106.7949726,-6.2387775,completed,21000,11000,0
540277975,543429674,8/23/2016 12:32:49,106.8227009,-6.1967937,106.8361448,-6.1691816,completed,15000,7000,0
540281123,543099506,8/22/2016 23:53:45,107.1201918,-6.2742376,107.132,-6.33287,completed,41000,16000,0
25758117,545990484,8/23/2016 2:51:01,106.8477186,-6.228098246,106.866822,-6.225087,cancelled,17000,9000,0
540286565,549768618,8/22/2016 22:07:43,106.8787056,-6.1915401,106.8872,-6.191152,completed,15000,11000,0
540266680,543630192,8/23/2016 6:36:48,106.7633054,-6.2993887,106.7846939,-6.2743372,completed,20000,8000,0
540222709,543381997,8/23/2016 2:42:15,106.808069,-6.211322,106.789,-6.169396,completed,17000,8000,0
540205770,553216203,8/23/2016 7:22:24,106.8460469,-6.262086468,106.8498308,-6.271299,completed,15000,11000,0
540334598,552066255,8/23/2016 0:06:05,106.9207494,-6.114910694,106.9175351,-6.15364904,completed,15000,7000,0
540460728,545692146,8/23/2016 10:05:43,106.8043794,-6.594151482,106.8263591,-6.608637965,cancelled,18000,7000,1
540236784,544315977,8/23/2016 0:08:21,106.8012929,-6.24343303,106.810759,-6.23922,completed,15000,11000,0
540448746,542526058,8/23/2016 4:40:25,106.8209719,-6.305056258,106.8050017,-6.3531063,completed,20000,11000,0
540454512,553259472,8/23/2016 11:07:30,106.772206,-6.290323149,106.890057,-6.28979,completed,60000,25000,1
540272336,545337766,8/23/2016 9:01:38,106.808622,-6.276247,106.8109097,-6.2083714,completed,43000,24000,1
540271783,551410291,8/23/2016 0:55:44,106.7783687,-6.537788194,106.806399,-6.601595,completed,28000,11000,0
540254343,551283186,8/23/2016 1:12:05,106.8276181,-6.167303979,106.8302142,-6.125194012,completed,18000,9000,0
